1310816 1119569 0.67
1310816 1912056 0.67
1310816 2961055 0.67
1310816 2328789 0.67
1310816 342967 0.67
1310816 539262 0.67
1310816 1141443 0.67
1310816 879369 0.67
1310816 1142505 0.67
1310816 1404744 0.67
1310816 620234 0.67
1310816 885154 0.67
1310816 1410845 0.67
1310816 105871 0.67
1310816 2369208 0.67
1310816 897959 0.67
1310816 1948759 0.67
1310816 115514 0.67
1310816 380994 0.67
1310816 1954246 0.67
1310816 1178705 0.67
1310816 1444984 0.67
1310816 397249 0.67
1310816 1289556 0.67
1310816 925343 0.67
1310816 143951 0.67
1310816 1219043 0.67
1310816 3055811 0.67
1310816 2269643 0.67
1310816 260703 0.67
1310816 1221766 0.67
1310816 962802 0.67
1310816 1226942 0.67
1310816 2276664 0.67
1310816 703978 0.67
1310816 3066132 0.67
1310816 2283825 0.67
1310816 2287912 0.67
1310816 2026056 0.67
1310816 979665 0.67
1310816 1768458 0.67
1310816 1244717 0.67
1310816 724492 0.67
1310816 200965 0.67
1310816 3348822 0.67
1310816 296137 0.67
1310816 1770068 0.67
1310816 2303303 0.67
1310816 2308132 0.67
1310816 2276630 0.67
1310816 1263213 0.67
1310816 1001769 0.67
1310816 740368 0.67
1310816 2002959 0.67
1310816 484625 0.67
1310816 222805 0.67
1310816 223774 0.67
1310816 486183 0.67
1310816 1011234 0.67
1310816 1800943 0.67
1310816 2091551 0.67
1310816 2485279 0.67
1310816 1020246 0.67
1310816 2075190 0.67
1310816 2599666 0.67
1310816 2600215 0.67
1310816 1744118 0.67
1310816 1815044 0.67
1310816 2083423 0.67
1310816 1046418 0.67
1310816 250138 0.67
1310816 1824778 0.67
1310816 1563108 0.67
1310816 1567230 0.67
1310816 1043293 0.67
1310816 1640897 0.67
1310816 1045162 0.67
2140860 2099681 0.80
2140860 1336860 0.67
2140860 574846 0.67
2140860 98959 0.67
2140860 102404 0.67
2140860 1416415 0.67
2140860 1942288 0.67
2140860 1454410 0.67
2140860 1196367 0.67
2140860 412044 0.80
2140860 2011642 0.67
2140860 1225854 0.67
2140860 1247723 0.67
2140860 1252974 0.67
2140860 753395 0.67
262526 1053646 0.67
262526 1065186 0.67
262526 1591891 0.67
262526 297302 0.67
262526 564450 0.67
262526 1877503 0.67
262526 2402989 0.67
262526 1098663 0.67
262526 1566329 0.67
262526 1013826 0.67
262526 320118 0.67
262526 1894913 0.67
262526 184901 0.67
262526 1639894 0.67
262526 710674 0.67
262526 1120664 0.67
262526 230662 0.67
262526 609095 0.67
262526 85289 0.67
262526 2969433 0.67
262526 1396850 0.67
262526 3232776 0.67
262526 1140215 0.67
262526 1929363 0.67
262526 361417 0.67
262526 1152851 0.67
262526 1399251 0.67
262526 637772 0.67
262526 1425329 0.67
262526 1863271 0.67
262526 1550075 0.67
262526 1178060 0.67
262526 134783 0.67
262526 1974038 0.67
262526 140795 0.67
262526 140923 0.67
262526 1013517 0.67
262526 2241350 0.67
262526 1226949 0.67
262526 1197339 0.67
262526 289057 0.67
262526 681520 0.67
262526 419620 0.67
262526 1736454 0.67
262526 176410 0.67
262526 714876 0.67
262526 1768452 0.67
262526 2556000 0.67
262526 197327 0.67
262526 3347562 0.67
262526 1956629 0.67
262526 559299 0.67
262526 3094231 0.67
262526 1260399 0.67
262526 2310043 0.67
262526 2574852 0.67
262526 3219534 0.67
262526 1790774 0.67
262526 1005347 0.67
262526 1793329 0.67
262526 1795159 0.67
262526 2065577 0.67
262526 759070 0.67
262526 3387071 0.67
262526 1030116 0.67
262526 260426 0.67
262526 2091635 0.67
262526 1829720 0.67
262526 1466308 0.67
262526 1710757 0.67
262526 1831429 0.67
1573274 37048 0.67
1573274 1672692 0.67
1573274 97670 0.67
1573274 1147486 0.67
1573274 118576 0.67
1573274 392290 0.67
419 1573818 0.67
419 1539114 0.67
419 1828450 0.67
524724 1815044 0.67
1048653 1326129 0.67
1048653 2297571 0.67
1048653 1066962 0.67
1048653 1069546 0.67
1048653 2126974 0.67
1048653 923002 0.67
1048653 1354975 0.67
1048653 1104599 0.67
1048653 1904451 0.67
1048653 339353 0.67
1048653 867122 0.67
1048653 343288 0.67
1048653 2883596 0.67
1048653 1141449 0.67
1048653 1407127 0.67
1048653 1409024 0.67
1048653 632141 0.67
1048653 1897873 0.67
1048653 897462 0.67
1048653 1431380 0.67
1048653 1436374 0.67
1048653 1174505 0.67
1048653 130488 0.67
1048653 1966148 0.67
1048653 657045 0.67
1048653 1450203 0.67
1048653 1159509 0.67
1048653 2763264 0.67
1048653 1334709 0.67
1048653 937573 0.67
1048653 1206783 0.67
1048653 688919 0.67
1048653 1213535 0.67
1048653 176443 0.67
1048653 3334935 0.67
1048653 1261471 0.67
1048653 1159423 0.67
1048653 220922 0.67
1048653 223274 0.67
1048653 2323067 0.67
1048653 755294 0.67
1048653 1961018 0.67
1048653 1548067 0.67
1048653 1045860 0.67
1048653 1558198 0.67
1048653 1821750 0.67
1048653 2346994 0.67
1048653 1178317 0.67
524761 266556 0.67
524761 6784 0.67
524761 809611 0.67
524761 33772 0.67
524761 1881469 0.67
524761 1628621 0.67
524761 1895561 0.67
524761 1111165 0.67
524761 372564 0.67
524761 376926 0.67
524761 2116586 0.67
524761 1767150 0.67
524761 1460770 0.67
524761 1217557 0.67
524761 772946 0.67
524761 2834240 0.67
524761 1269523 0.67
524761 1535047 0.67
524761 3132110 0.67
524761 2653500 0.67
786918 405400 0.67
1311247 372343 0.75
2184628 606386 0.67
2184628 3077463 0.67
603 1336860 0.67
603 816953 0.80
603 294119 0.80
603 574846 0.67
603 1365673 0.67
603 1367731 0.67
603 1122320 0.80
603 2179444 0.67
603 609026 0.67
603 2979969 0.67
603 98959 0.67
603 102404 0.67
603 1416415 0.67
603 1942288 0.67
603 1710787 0.67
603 1454410 0.67
603 939877 0.67
603 1599824 0.67
603 699866 0.67
603 2011642 0.67
603 1225854 0.67
603 2539608 0.67
603 1247723 0.67
603 120615 0.67
603 2561617 0.67
603 1252974 0.67
603 484734 0.67
603 753395 0.67
262753 612645 0.67
1049254 3174311 0.67
1049254 2155627 0.67
1049254 1121370 0.67
1049254 2695218 0.67
1049254 1226680 0.67
1049254 2304153 0.67
1049254 1782120 0.67
1049254 2306825 0.67
2097839 797771 0.67
2097846 513281 0.67
2097846 1313271 0.67
2097846 272696 0.67
2097846 1554176 0.67
2097846 277927 0.67
2097846 1925969 0.67
2097846 1598006 0.67
2097846 1342868 0.67
2097846 2142389 0.67
2097846 1096809 0.67
2097846 1101926 0.67
2097846 55959 0.67
2097846 2694267 0.67
2097846 581207 0.67
2097846 1128023 0.67
2097846 1128708 0.67
2097846 871003 0.67
2097846 1664384 0.67
2097846 1239690 0.67
2097846 901267 0.67
2097846 194413 0.67
2097846 911524 0.67
2097846 126703 0.67
2097846 1700156 0.67
2097846 2118433 0.67
2097846 1706269 0.67
2097846 3017978 0.67
2097846 930922 0.67
2097846 1980360 0.67
2097846 2518618 0.67
2097846 1471033 0.67
2097846 160486 0.67
2097846 3307280 0.67
2097846 1600901 0.67
2097846 2006823 0.67
2097846 699323 0.67
2097846 2540857 0.67
2097846 2275623 0.67
2097846 1495623 0.67
2097846 905791 0.67
2097846 191995 0.67
2097846 454161 0.67
2097846 1242749 0.67
2097846 1505710 0.67
2097846 719315 0.67
2097846 1769530 0.67
2097846 984107 0.67
2097846 1246411 0.67
2097846 1772625 0.67
2097846 2034835 0.67
2097846 907155 0.67
2097846 990507 0.67
2097846 1515172 0.67
2097846 1781325 0.67
2097846 1281085 0.67
2097846 738300 0.67
2097846 218585 0.67
2097846 485808 0.67
2097846 224974 0.67
2097846 1537791 0.67
2097846 227385 0.67
2097846 233399 0.67
2097846 1807746 0.67
2097846 759677 0.67
2097846 2595953 0.67
2097846 243855 0.67
2097846 1817782 0.67
2097846 1002943 0.67
2097846 2350043 0.67
2097846 1309815 0.67
1049285 1597287 0.67
1049285 1408782 0.67
1049285 1162140 0.67
1049285 896571 0.67
1049285 834599 0.67
1049285 996684 0.67
1049285 508437 0.67
1049285 1830345 0.67
1573576 1739098 0.67
1573576 2274835 0.67
1573576 213269 0.67
1573576 2316692 0.67
148419 280977 0.67
2622233 1502078 0.80
2360170 1310816 0.67
2360170 1842 0.67
2360170 2623344 0.67
2360170 2106216 0.67
2360170 1225514 0.67
2360170 276983 0.67
2360170 1919349 0.67
2360170 557730 0.67
2360170 38531 0.67
2360170 2667057 0.67
2360170 1880651 0.67
2360170 1362750 0.67
2360170 1627948 0.67
2360170 3468462 0.67
2360170 64606 0.67
2360170 1847080 0.67
2360170 1907629 0.67
2360170 3228422 0.67
2360170 871374 0.67
2360170 1927190 0.67
2360170 2716467 0.67
2360170 1144448 0.67
2360170 1146121 0.67
2360170 1408448 0.67
2360170 191073 0.67
2360170 2507055 0.67
2360170 2986664 0.67
2360170 148259 0.67
2360170 1938914 0.67
2360170 2682898 0.67
2360170 2466238 0.67
2360170 1163952 0.67
2360170 1165450 0.67
2360170 964090 0.67
2360170 3165480 0.67
2360170 2478212 0.67
2360170 2582837 0.67
2360170 1169520 0.80
2360170 1170979 0.67
2360170 2220309 0.67
2360170 3535101 0.67
2360170 1438606 0.67
2360170 964467 0.67
2360170 132520 0.67
2360170 135001 0.67
2360170 236923 0.67
2360170 1553581 0.67
2360170 1458389 0.67
2360170 2244864 0.67
2360170 112020 0.67
2360170 3296914 0.67
2360170 1202817 0.67
2360170 725092 0.67
2360170 418467 0.67
2360170 943260 0.67
2360170 681921 0.67
2360170 2254814 0.67
2360170 3308317 0.67
2360170 1862749 0.67
2360170 2265350 0.67
2360170 1742329 0.67
2360170 1220078 0.67
2360170 1482344 0.67
2360170 1220622 0.67
2360170 3061339 0.67
2360170 1491993 0.67
2360170 1492323 0.67
2360170 2345875 0.67
2360170 187214 0.67
2360170 1235978 0.67
2360170 3333988 0.67
2360170 979568 0.67
2360170 1243224 0.67
2360170 2819243 0.67
2360170 2302068 0.67
2360170 713877 0.67
2360170 1521656 0.67
2360170 1906343 0.67
2360170 736516 0.67
2360170 2312416 0.67
2360170 1007490 0.67
2360170 223140 0.67
2360170 1534574 0.67
2360170 3376197 0.67
2360170 2327814 0.67
2360170 2354123 0.67
2360170 2067252 0.67
2360170 2354549 0.67
2360170 2856916 0.67
2360170 498974 0.67
2360170 678734 0.80
2360170 501384 0.67
2360170 1376729 0.67
2360170 2860802 0.67
2360170 1550425 0.67
2360170 245384 0.67
2360170 2604744 0.67
2360170 2872069 0.67
2360170 2086773 0.67
2360170 1565481 0.67
2360170 2446129 0.67
2360170 2208352 0.67
2360170 3405797 0.67
1311623 735605 0.67
1573818 419 0.67
1573818 1317800 0.67
1573818 800364 0.67
1573818 278383 0.67
1573818 1066220 0.67
1573818 2377456 0.67
1573818 1401213 0.67
1573818 1593443 0.67
1573818 1334942 0.67
1573818 1074894 0.67
1573818 1074914 0.67
1573818 1359619 0.67
1573818 1081576 0.67
1573818 2661090 0.67
1573818 1535941 0.67
1573818 1882997 0.67
1573818 52216 0.67
1573818 2149876 0.67
1573818 1627840 0.67
1573818 1485835 0.67
1573818 1631363 0.67
1573818 1378995 0.67
1573818 2168708 0.67
1573818 2693672 0.67
1573818 337812 0.67
1573818 1323821 0.67
1573818 1392073 0.67
1573818 1917287 0.67
1573818 407098 0.67
1573818 1918452 0.67
1573818 349269 0.67
1573818 2187621 0.67
1573818 1102941 0.67
1573818 1141305 0.67
1573818 1928453 0.67
1573818 2978529 0.67
1573818 2718420 0.67
1573818 1408184 0.67
1573818 884277 0.67
1573818 886394 0.67
1573818 100477 0.67
1573818 2722248 0.67
1573818 1906453 0.67
1573818 1459628 0.67
1573818 1419436 0.67
1573818 1946854 0.67
1573818 1162043 0.67
1573818 1425592 0.67
1573818 1949948 0.67
1573818 2474350 0.67
1573818 2474433 0.67
1573818 1956240 0.67
1573818 3471896 0.67
1573818 657006 0.67
1573818 657950 0.67
1573818 1182783 0.67
1573818 2066174 0.67
1573818 3022286 0.67
1573818 3285635 0.67
1573818 2863223 0.67
1573818 1980846 0.67
1573818 409298 0.67
1573818 2506602 0.67
1573818 1272185 0.67
1573818 1985895 0.67
1573818 943308 0.67
1573818 1468944 0.67
1573818 2257494 0.67
1573818 1737028 0.67
1573818 989027 0.67
1573818 1216578 0.67
1573818 1746856 0.67
1573818 1225536 0.67
1573818 966364 0.67
1573818 3326176 0.67
1573818 1491210 0.67
1573818 968186 0.67
1573818 706215 0.67
1573818 970001 0.67
1573818 1760205 0.67
1573818 2285283 0.67
1573818 1895446 0.67
1573818 3072646 0.67
1573818 1763594 0.67
1573818 2232264 0.67
1573818 1255197 0.67
1573818 715578 0.67
1573818 3074904 0.67
1573818 2289891 0.67
1573818 381970 0.67
1573818 719310 0.67
1573818 2817891 0.67
1573818 725060 0.67
1573818 725711 0.67
1573818 1776261 0.67
1573818 2563381 0.67
1573818 1777925 0.67
1573818 3357560 0.67
1573818 731789 0.67
1573818 1566234 0.67
1573818 1537741 0.67
1573818 753658 0.67
1573818 2335483 0.67
1573818 1917081 0.67
1573818 2857188 0.67
1573818 1549974 0.67
1573818 1550366 0.67
1573818 3392866 0.67
1573818 2218809 0.67
1573818 771965 0.67
1573818 566591 0.67
1573818 2614206 0.67
1573818 2009058 0.67
1573818 2093341 0.67
1573818 1223105 0.67
525314 1365673 0.67
525314 1367731 0.67
525314 2179444 0.67
525314 609026 0.67
525314 2979969 0.67
525314 1710787 0.67
525314 699866 0.67
525314 2539608 0.67
525314 120615 0.67
525314 2561617 0.67
1119 1836895 0.67
1119 2626673 0.67
1119 2106152 0.67
1119 10553 0.67
1119 1846761 0.67
1119 14290 0.67
1119 2374386 0.67
1119 541472 0.67
1119 2119161 0.67
1119 1052727 0.67
1119 780564 0.67
1119 1867211 0.67
1119 1874435 0.67
1119 1089423 0.67
1119 303902 0.67
1119 2147958 0.67
1119 1091596 0.67
1119 1353893 0.67
1119 1354255 0.67
1119 1617193 0.67
1119 570215 0.67
1119 833706 0.67
1119 1358036 0.67
1119 1883269 0.67
1119 1886433 0.67
1119 2107001 0.67
1119 2105768 0.67
1119 848908 0.67
1119 1635569 0.67
1119 1584979 0.67
1119 2371499 0.67
1119 1650568 0.67
1119 605591 0.67
1119 1661603 0.67
1119 1924217 0.67
1119 91622 0.67
1119 1669391 0.67
1119 2197201 0.67
1119 102672 0.67
1119 2200776 0.67
1119 366796 0.67
1119 2205956 0.67
1119 2470849 0.67
1119 374359 0.67
1119 717998 0.67
1119 1953387 0.67
1119 2740143 0.67
1119 1505787 0.67
1119 910717 0.67
1119 2099163 0.67
1119 1037778 0.67
1119 1176575 0.67
1119 1702483 0.67
1119 130324 0.67
1119 398176 0.67
1119 2234194 0.67
1119 662276 0.67
1119 2236055 0.67
1119 3023953 0.67
1119 930152 0.67
1119 406249 0.67
1119 3029183 0.67
1119 934105 0.67
1119 410016 0.67
1119 935648 0.67
1119 1463032 0.67
1119 332211 0.67
1119 2256095 0.67
1119 3522169 0.67
1119 686454 0.67
1119 1294086 0.67
1119 1473271 0.67
1119 1476996 0.67
1119 1513209 0.67
1119 2003852 0.67
1119 1219310 0.67
1119 2007658 0.67
1119 962108 0.67
1119 2535708 0.67
1119 1489261 0.67
1119 703927 0.67
1119 2278675 0.67
1119 181614 0.67
1119 1079024 0.67
1119 1493567 0.67
1119 969324 0.67
1119 2284433 0.67
1119 2026542 0.67
1119 1765635 0.67
1119 980864 0.67
1119 1245471 0.67
1119 1344928 0.67
1119 2890668 0.67
1119 2407490 0.67
1119 3357529 0.67
1119 746634 0.67
1119 1037439 0.67
1119 1098684 0.67
1119 1793934 0.67
1119 1539713 0.67
1119 1802968 0.67
1119 575076 0.67
1119 2004883 0.67
1119 2835257 0.67
1119 2180600 0.67
1119 501812 0.67
1119 240260 0.67
1119 2340717 0.67
1119 506920 0.67
1119 770473 0.67
1119 2872412 0.67
1119 1826812 0.67
1119 1305635 0.67
1119 260653 0.67
525505 1314103 0.67
525505 1315010 0.67
525505 1839931 0.67
525505 1318663 0.67
525505 271161 0.67
525505 1533 0.67
525505 2109053 0.67
525505 1847273 0.67
525505 2110039 0.67
525505 2112486 0.67
525505 1227417 0.67
525505 1863895 0.67
525505 818409 0.67
525505 2392094 0.67
525505 2655769 0.67
525505 2409001 0.67
525505 1011212 0.67
525505 2135767 0.67
525505 828610 0.67
525505 1616372 0.67
525505 2366594 0.67
525505 1617538 0.67
525505 46036 0.67
525505 46266 0.67
525505 308425 0.67
525505 1619479 0.67
525505 1013003 0.67
525505 139215 0.67
525505 1782367 0.67
525505 836836 0.67
525505 1831712 0.67
525505 842777 0.67
525505 56737 0.67
525505 57777 0.67
525505 1369714 0.67
525505 1895436 0.67
525505 1110880 0.67
525505 54488 0.67
525505 327112 0.67
525505 1900700 0.67
525505 1639314 0.67
525505 1901678 0.67
525505 972467 0.67
525505 1641479 0.67
525505 1642745 0.67
525505 1584811 0.67
525505 2697877 0.67
525505 1650961 0.67
525505 1975371 0.67
525505 1498610 0.67
525505 603120 0.67
525505 1915796 0.67
525505 1393934 0.67
525505 3491227 0.67
525505 607713 0.67
525505 1133024 0.67
525505 2706680 0.67
525505 1922404 0.67
525505 1400385 0.67
525505 877399 0.67
525505 1566589 0.67
525505 1928114 0.67
525505 356193 0.67
525505 95188 0.67
525505 619509 0.67
525505 1672187 0.67
525505 1411393 0.67
525505 2200827 0.67
525505 1109703 0.67
525505 192244 0.67
525505 2202228 0.67
525505 2466134 0.67
525505 1153848 0.67
525505 1157763 0.67
525505 3002414 0.67
525505 1433037 0.67
525505 909127 0.67
525505 122992 0.67
525505 1436142 0.67
525505 2224701 0.67
525505 654335 0.67
525505 2753993 0.67
525505 1705837 0.67
525505 1444517 0.67
525505 1707459 0.67
525505 1709385 0.67
525505 1449858 0.67
525505 1607716 0.67
525505 3025060 0.67
525505 984808 0.67
525505 1247059 0.67
525505 142876 0.67
525505 3292055 0.67
525505 1195059 0.67
525505 935457 0.67
525505 1546625 0.67
525505 149552 0.67
525505 1379409 0.67
525505 1860601 0.67
525505 1728611 0.67
525505 2516306 0.67
525505 1996030 0.67
525505 2258673 0.67
525505 1997271 0.67
525505 726249 0.67
525505 425944 0.67
525505 1739516 0.67
525505 2788907 0.67
525505 1207616 0.67
525505 171404 0.67
525505 959648 0.67
525505 3131435 0.67
525505 2274702 0.67
525505 2275785 0.67
525505 2013909 0.67
525505 2014098 0.67
525505 1491983 0.67
525505 1230641 0.67
525505 991714 0.67
525505 709146 0.67
525505 2282708 0.67
525505 972136 0.67
525505 2284592 0.67
525505 2809975 0.67
525505 236964 0.67
525505 1734767 0.67
525505 1243263 0.67
525505 1244644 0.67
525505 2952405 0.67
525505 3343387 0.67
525505 985219 0.67
525505 1773171 0.67
525505 1543008 0.67
525505 2037149 0.67
525505 1251952 0.67
525505 2038762 0.67
525505 2302601 0.67
525505 1518089 0.67
525505 1780279 0.67
525505 994023 0.67
525505 2044770 0.67
525505 1476862 0.67
525505 1262829 0.67
525505 1648207 0.67
525505 210727 0.67
525505 2052605 0.67
525505 1530565 0.67
525505 220299 0.67
525505 1268948 0.67
525505 1007396 0.67
525505 3107032 0.67
525505 747836 0.67
525505 1803468 0.67
525505 1045187 0.67
525505 2852838 0.67
525505 1698872 0.67
525505 1544144 0.67
525505 2180080 0.67
525505 1285538 0.67
525505 1186370 0.67
525505 1551417 0.67
525505 2662094 0.67
525505 1818544 0.67
525505 1032856 0.67
525505 3412577 0.67
525505 1298050 0.67
525505 1654301 0.67
525505 3134602 0.67
525505 1300373 0.67
525505 1563175 0.67
525505 2138408 0.67
525505 1242969 0.67
525505 3142464 0.67
525505 1965907 0.67
2884862 1597203 0.67
2884862 1103596 0.67
2884862 56674 0.67
2884862 1974936 0.67
2884862 1011234 0.67
2884862 2225849 0.67
1550269 14 0.67
1550269 2657512 0.67
1550269 1911704 0.67
1550269 2219920 0.67
1836294 1106155 0.67
787786 574485 0.67
787786 996739 0.67
787786 755452 0.67
262378 483742 0.67
2360795 1310816 0.67
2360795 1842 0.67
2360795 2623344 0.67
2360795 2106216 0.67
2360795 2885464 0.67
2360795 2370681 0.67
2360795 1225514 0.67
2360795 537944 0.67
2360795 276983 0.67
2360795 1919349 0.67
2360795 3162091 0.67
2360795 876571 0.67
2360795 1882001 0.80
2360795 1401749 0.67
2360795 1882476 0.67
2360795 2123255 0.67
2360795 1343014 0.80
2360795 2391973 0.67
2360795 557730 0.67
2360795 1347099 0.67
2360795 1086159 0.67
2360795 38531 0.67
2360795 301006 0.67
2360795 1611787 0.67
2360795 2667057 0.67
2360795 1880651 0.67
2360795 47241 0.67
2360795 311185 0.67
2360795 1362750 0.67
2360795 3198323 0.67
2360795 1627948 0.67
2360795 3205965 0.67
2360795 3468462 0.67
2360795 1109800 0.67
2360795 1899311 0.67
2360795 64606 0.67
2360795 1847080 0.67
2360795 1907629 0.67
2360795 1646175 0.67
2360795 1911388 0.67
2360795 2178235 0.67
2360795 1656743 0.67
2360795 871374 0.67
2360795 1927190 0.67
2360795 95813 0.67
2360795 1144448 0.67
2360795 358385 0.67
2360795 1146121 0.67
2360795 1408448 0.67
2360795 191073 0.67
2360795 2507055 0.67
2360795 1937751 0.67
2360795 2986664 0.67
2360795 148259 0.67
2360795 1938914 0.67
2360795 1120803 0.67
2360795 2682898 0.67
2360795 1943499 0.67
2360795 1161887 0.67
2360795 1163952 0.67
2360795 116377 0.67
2360795 1165450 0.67
2360795 964090 0.67
2360795 3165480 0.67
2360795 2478212 0.67
2360795 2582837 0.67
2360795 1170979 0.67
2360795 2220309 0.67
2360795 3535101 0.67
2360795 1438606 0.67
2360795 914650 0.67
2360795 964467 0.67
2360795 2225558 0.67
2360795 135001 0.67
2360795 1553581 0.67
2360795 1458389 0.67
2360795 2244864 0.67
2360795 410057 0.67
2360795 936766 0.67
2360795 3296914 0.67
2360795 1202817 0.67
2360795 725092 0.67
2360795 418467 0.67
2360795 943260 0.67
2360795 2254814 0.67
2360795 3308317 0.67
2360795 250755 0.67
2360795 1862749 0.67
2360795 2265350 0.67
2360795 1742329 0.67
2360795 1220078 0.67
2360795 1482344 0.67
2360795 1220425 0.67
2360795 1220622 0.67
2360795 1221572 0.67
2360795 1487514 0.67
2360795 3061339 0.67
2360795 2014626 0.67
2360795 442603 0.67
2360795 1491993 0.67
2360795 1492323 0.67
2360795 2345875 0.67
2360795 1233083 0.67
2360795 187214 0.67
2360795 1235978 0.67
2360795 1499128 0.67
2360795 3333988 0.67
2360795 979568 0.67
2360795 1243224 0.67
2360795 1244628 0.67
2360795 459337 0.67
2360795 2819243 0.67
2360795 1999069 0.67
2360795 2033164 0.67
2360795 1911937 0.67
2360795 727813 0.67
2360795 3350490 0.67
2360795 2302068 0.67
2360795 713877 0.67
2360795 992794 0.67
2360795 994283 0.67
2360795 2939572 0.67
2360795 1906343 0.67
2360795 736516 0.67
2360795 2312416 0.67
2360795 216397 0.67
2360795 217170 0.67
2360795 1007490 0.67
2360795 2057035 0.67
2360795 223140 0.67
2360795 223687 0.67
2360795 1534574 0.67
2360795 3107735 0.67
2360795 486954 0.67
2360795 1450359 0.67
2360795 3376197 0.67
2360795 2327814 0.67
2360795 2354123 0.67
2360795 2067252 0.67
2360795 2354549 0.67
2360795 810896 0.67
2360795 2070095 0.67
2360795 2071792 0.67
2360795 498974 0.67
2360795 1811506 0.67
2360795 1376729 0.67
2360795 2860802 0.67
2360795 1550425 0.67
2360795 243346 0.67
2360795 245384 0.67
2360795 2604744 0.67
2360795 137824 0.80
2360795 2365122 0.67
2360795 1562102 0.67
2360795 2086773 0.67
2360795 1565481 0.67
2360795 258700 0.67
2360795 2446129 0.67
2360795 2208352 0.67
263710 2121106 0.67
263710 1370117 0.67
263710 1112108 0.67
263710 1409653 0.67
263710 1122174 0.67
263710 1124505 0.67
263710 474125 0.67
263710 800383 0.67
263710 1138207 0.67
263710 2350540 0.67
263710 367289 0.67
263710 367945 0.67
263710 1155969 0.67
263710 646173 0.67
263710 651151 0.67
263710 668072 0.67
263710 1196986 0.67
263710 1555423 0.67
263710 427393 0.67
263710 972638 0.67
263710 189325 0.67
263710 1242101 0.73
263710 1251490 0.67
263710 994575 0.67
263710 742039 0.67
263710 1273525 0.67
263710 761657 0.67
263710 2340092 0.67
263710 226335 0.73
263710 1301270 0.67
3233381 415304 0.67
525926 1336860 0.67
525926 816953 0.80
525926 294119 0.80
525926 574846 0.67
525926 1365673 0.67
525926 1367731 0.67
525926 1122320 0.80
525926 2179444 0.67
525926 609026 0.67
525926 2979969 0.67
525926 98959 0.67
525926 102404 0.67
525926 1416415 0.67
525926 1942288 0.67
525926 1710787 0.67
525926 1454410 0.67
525926 939877 0.67
525926 1599824 0.67
525926 699866 0.67
525926 2011642 0.67
525926 1225854 0.67
525926 2539608 0.67
525926 1247723 0.67
525926 120615 0.67
525926 2561617 0.67
525926 1252974 0.67
525926 484734 0.67
525926 753395 0.67
2885259 3424518 0.67
2885259 2104543 0.67
2885259 2294356 0.67
2885259 1058445 0.67
2885259 1656363 0.67
2885259 1634548 0.67
2885259 108580 0.67
2885259 1550075 0.67
2885259 2767966 0.67
2885259 1231910 0.67
2885259 449518 0.67
2885259 1517636 0.67
2885259 14974 0.67
2885259 1571234 0.67
1574569 1333873 0.67
1574569 1072364 0.67
1574569 549541 0.67
1574569 1090124 0.67
1574569 394394 0.67
1574569 311388 0.67
1574569 836436 0.67
1574569 838650 0.67
1574569 1268562 0.67
1574569 2189664 0.67
1574569 2453915 0.67
1574569 2375453 0.67
1574569 367453 0.67
1574569 804738 0.67
1574569 1683628 0.67
1574569 1540988 0.67
1574569 639797 0.67
1574569 378559 0.67
1574569 2747176 0.67
1574569 973327 0.67
1574569 286292 0.67
1574569 410308 0.67
