1310816 -- 1563108 [label 0.67
1310816 -- 1567230 [label 0.67
1310816 -- 1043293 [label 0.67
1310816 -- 1640897 [label 0.67
1310816 -- 520499 [label 0.50
1310816 -- 1045162 [label 0.67
1310816 -- 1616492 [label 0.50
1835111 -- 2179612 [label 0.50
1835111 -- 2203797 [label 0.50
1835111 -- 902913 [label 0.50
1835111 -- 1469654 [label 0.50
1835111 -- 1216245 [label 0.50
1835111 -- 1495903 [label 0.50
1835111 -- 233077 [label 0.50
2140860 -- 603 [label 0.50
2140860 -- 525926 [label 0.50
2140860 -- 2099681 [label 0.80
2140860 -- 2101565 [label 0.50
2140860 -- 803854 [label 0.50
2140860 -- 1619884 [label 0.50
2140860 -- 807921 [label 0.50
2140860 -- 23451 [label 0.50
2140860 -- 1074099 [label 0.50
2140860 -- 1336860 [label 0.67
2140860 -- 1600479 [label 0.50
2140860 -- 2911496 [label 0.50
2140860 -- 2392884 [label 0.50
2140860 -- 1881469 [label 0.50
2140860 -- 1096742 [label 0.50
2140860 -- 574846 [label 0.67
2140860 -- 717732 [label 0.57
2140860 -- 1058445 [label 0.50
2140860 -- 1894913 [label 0.50
2140860 -- 1117019 [label 0.50
2140860 -- 1119378 [label 0.50
2140860 -- 73464 [label 0.50
2140860 -- 711374 [label 0.50
2140860 -- 74424 [label 0.50
2140860 -- 1498755 [label 0.50
2140860 -- 1397940 [label 0.50
2140860 -- 1926375 [label 0.50
2140860 -- 98959 [label 0.67
2140860 -- 361665 [label 0.50
2140860 -- 102404 [label 0.67
2140860 -- 629858 [label 0.44
2140860 -- 1416415 [label 0.67
2140860 -- 1679215 [label 0.50
2140860 -- 1942288 [label 0.67
2140860 -- 632075 [label 0.50
2140860 -- 1947419 [label 0.50
2140860 -- 1162099 [label 0.50
2140860 -- 115176 [label 0.50
2140860 -- 2204560 [label 0.50
2140860 -- 3528280 [label 0.50
2140860 -- 386653 [label 0.50
2140860 -- 1173431 [label 0.50
2140860 -- 1439512 [label 0.50
2140860 -- 1966237 [label 0.50
2140860 -- 3016627 [label 0.50
2140860 -- 1454410 [label 0.67
2140860 -- 1196367 [label 0.67
2140860 -- 1116970 [label 0.50
2140860 -- 412044 [label 0.80
2140860 -- 1202442 [label 0.50
2140860 -- 1989118 [label 0.50
2140860 -- 942822 [label 0.50
2140860 -- 157632 [label 0.50
2140860 -- 688239 [label 0.50
2140860 -- 426492 [label 0.50
2140860 -- 437346 [label 0.50
2140860 -- 2011642 [label 0.67
2140860 -- 1225854 [label 0.67
2140860 -- 701901 [label 0.50
2140860 -- 1243571 [label 0.50
2140860 -- 2556636 [label 0.50
2140860 -- 199014 [label 0.50
2140860 -- 1247723 [label 0.67
2140860 -- 1773968 [label 0.50
2140860 -- 1252974 [label 0.67
2140860 -- 1345505 [label 0.50
2140860 -- 2306145 [label 0.50
2140860 -- 2219385 [label 0.50
2140860 -- 1259791 [label 0.50
2140860 -- 734602 [label 0.50
2140860 -- 1262961 [label 0.50
2140860 -- 1796557 [label 0.50
2140860 -- 1799008 [label 0.50
2140860 -- 753395 [label 0.67
2140860 -- 1547608 [label 0.50
2140860 -- 1023897 [label 0.50
2140860 -- 1548985 [label 0.50
2140860 -- 1296699 [label 0.50
2140860 -- 216835 [label 0.50
2140860 -- 515715 [label 0.50
2140860 -- 1829404 [label 0.50
2140860 -- 519799 [label 0.50
2140860 -- 2094762 [label 0.50
2140860 -- 259911 [label 0.50
2140860 -- 1309026 [label 0.50
2140860 -- 523273 [label 0.50
524484 -- 2474730 [label 0.50
524484 -- 1451622 [label 0.50
524484 -- 2327507 [label 0.50
524484 -- 493485 [label 0.50
786630 -- 905060 [label 0.50
786630 -- 178697 [label 0.50
786633 -- 2381281 [label 0.46
235 -- 797771 [label 0.50
298 -- 1013667 [label 0.44
1573222 -- 2146179 [label 0.57
1573222 -- 1365673 [label 0.50
1573222 -- 1367731 [label 0.50
1573222 -- 76732 [label 0.44
1573222 -- 2179444 [label 0.50
1573222 -- 609026 [label 0.50
1573222 -- 2979969 [label 0.50
1573222 -- 240274 [label 0.44
1573222 -- 1710787 [label 0.50
1573222 -- 699866 [label 0.50
1573222 -- 2539608 [label 0.50
1573222 -- 120615 [label 0.50
1573222 -- 2296915 [label 0.50
1573222 -- 2561617 [label 0.50
262517 -- 1694483 [label 0.50
262526 -- 1053646 [label 0.67
262526 -- 1065186 [label 0.67
262526 -- 540922 [label 0.50
262526 -- 1591891 [label 0.67
262526 -- 283424 [label 0.50
262526 -- 288268 [label 0.50
262526 -- 297302 [label 0.67
262526 -- 564450 [label 0.67
262526 -- 41621 [label 0.50
262526 -- 1877503 [label 0.67
262526 -- 2140152 [label 0.50
262526 -- 2402989 [label 0.67
262526 -- 1098663 [label 0.67
262526 -- 1566329 [label 0.67
262526 -- 1013826 [label 0.67
262526 -- 320118 [label 0.67
262526 -- 1632739 [label 0.50
262526 -- 1894913 [label 0.67
262526 -- 184901 [label 0.67
262526 -- 587518 [label 0.50
262526 -- 1198096 [label 0.50
262526 -- 1639894 [label 0.67
262526 -- 710674 [label 0.67
262526 -- 1120664 [label 0.67
262526 -- 230662 [label 0.67
262526 -- 2432632 [label 0.50
262526 -- 1910161 [label 0.50
262526 -- 862468 [label 0.50
262526 -- 605885 [label 0.50
262526 -- 609095 [label 0.67
262526 -- 2182328 [label 0.50
262526 -- 85289 [label 0.67
262526 -- 2969433 [label 0.67
262526 -- 1396850 [label 0.67
262526 -- 3232734 [label 0.50
262526 -- 3232776 [label 0.67
262526 -- 1140215 [label 0.67
262526 -- 1667162 [label 0.50
262526 -- 1929363 [label 0.67
262526 -- 361417 [label 0.67
262526 -- 363367 [label 0.50
262526 -- 888451 [label 0.50
262526 -- 1938786 [label 0.50
262526 -- 1152851 [label 0.67
262526 -- 2989505 [label 0.50
262526 -- 1421874 [label 0.50
262526 -- 1947278 [label 0.50
262526 -- 1399251 [label 0.67
262526 -- 637772 [label 0.67
262526 -- 1687293 [label 0.50
262526 -- 1425329 [label 0.67
262526 -- 1863271 [label 0.67
262526 -- 1169847 [label 0.50
262526 -- 894565 [label 0.50
262526 -- 2222362 [label 0.50
262526 -- 1550075 [label 0.67
262526 -- 3117099 [label 0.50
262526 -- 2191829 [label 0.50
262526 -- 589401 [label 0.50
262526 -- 1178060 [label 0.67
262526 -- 129870 [label 0.50
262526 -- 134783 [label 0.67
262526 -- 1974038 [label 0.67
262526 -- 140795 [label 0.67
262526 -- 140923 [label 0.67
262526 -- 1013517 [label 0.67
262526 -- 2241350 [label 0.67
262526 -- 1226949 [label 0.67
262526 -- 1197339 [label 0.67
262526 -- 112217 [label 0.50
262526 -- 289057 [label 0.67
262526 -- 1203060 [label 0.50
262526 -- 1511310 [label 0.50
262526 -- 1467583 [label 0.50
262526 -- 681520 [label 0.67
262526 -- 419620 [label 0.67
262526 -- 1207718 [label 0.50
262526 -- 2257910 [label 0.50
262526 -- 1736454 [label 0.67
262526 -- 695186 [label 0.50
262526 -- 1485829 [label 0.50
262526 -- 176410 [label 0.67
262526 -- 1755215 [label 0.50
262526 -- 1755969 [label 0.50
262526 -- 446087 [label 0.50
262526 -- 446647 [label 0.50
262526 -- 971554 [label 0.50
262526 -- 449622 [label 0.50
262526 -- 713132 [label 0.50
262526 -- 976415 [label 0.50
262526 -- 714876 [label 0.67
262526 -- 980469 [label 0.50
262526 -- 2816068 [label 0.50
262526 -- 1506123 [label 0.50
262526 -- 1768452 [label 0.67
262526 -- 2556000 [label 0.67
262526 -- 2293993 [label 0.50
262526 -- 197327 [label 0.67
262526 -- 1510826 [label 0.50
262526 -- 1650019 [label 0.50
262526 -- 3347562 [label 0.67
262526 -- 1956629 [label 0.67
262526 -- 209356 [label 0.50
262526 -- 2044389 [label 0.50
262526 -- 1520508 [label 0.50
262526 -- 559299 [label 0.67
262526 -- 3094231 [label 0.67
262526 -- 1260399 [label 0.67
262526 -- 2310043 [label 0.67
262526 -- 2574852 [label 0.67
262526 -- 217479 [label 0.50
262526 -- 3219534 [label 0.67
262526 -- 1790774 [label 0.67
262526 -- 1005347 [label 0.67
262526 -- 1793329 [label 0.67
262526 -- 1795159 [label 0.67
262526 -- 1008893 [label 0.50
262526 -- 2065577 [label 0.67
262526 -- 2192154 [label 0.50
262526 -- 759070 [label 0.67
262526 -- 956480 [label 0.50
262526 -- 1813753 [label 0.50
262526 -- 3387071 [label 0.67
262526 -- 1030116 [label 0.67
262526 -- 1438892 [label 0.50
262526 -- 2226399 [label 0.50
262526 -- 260426 [label 0.67
262526 -- 1039003 [label 0.50
262526 -- 1826718 [label 0.50
262526 -- 2089134 [label 0.50
262526 -- 3139852 [label 0.50
262526 -- 2091635 [label 0.67
262526 -- 1829720 [label 0.67
262526 -- 1466308 [label 0.67
262526 -- 1305976 [label 0.50
262526 -- 2879479 [label 0.50
262526 -- 1710757 [label 0.67
262526 -- 1831429 [label 0.67
262526 -- 259644 [label 0.50
385 -- 721640 [label 0.44
131138 -- 2892708 [label 0.57
131138 -- 1899924 [label 0.44
131138 -- 892897 [label 0.50
131138 -- 1428025 [label 0.50
131138 -- 516779 [label 0.44
131138 -- 232761 [label 0.50
131138 -- 1289424 [label 0.50
1573274 -- 37048 [label 0.67
1573274 -- 1672692 [label 0.67
1573274 -- 2435502 [label 0.50
1573274 -- 97670 [label 0.67
1573274 -- 1147486 [label 0.67
1573274 -- 118576 [label 0.67
1573274 -- 121960 [label 0.50
1573274 -- 2482757 [label 0.50
1573274 -- 392290 [label 0.67
1573274 -- 624253 [label 0.50
1573274 -- 934443 [label 0.50
1573274 -- 1502078 [label 0.50
1573274 -- 1243571 [label 0.50
1573274 -- 737344 [label 0.50
1573274 -- 1001769 [label 0.50
1573274 -- 2060501 [label 0.50
1573274 -- 3158143 [label 0.50
2621852 -- 1664472 [label 0.50
2621852 -- 1822374 [label 0.57
262562 -- 1074099 [label 0.57
262562 -- 1600479 [label 0.57
262562 -- 581676 [label 0.50
262562 -- 1117019 [label 0.57
262562 -- 331732 [label 0.44
262562 -- 1122866 [label 0.50
262562 -- 1651125 [label 0.50
262562 -- 1236691 [label 0.44
262562 -- 361665 [label 0.57
262562 -- 391308 [label 0.50
262562 -- 658978 [label 0.50
262562 -- 1116970 [label 0.57
262562 -- 412044 [label 0.50
262562 -- 1202442 [label 0.57
262562 -- 1223028 [label 0.50
262562 -- 2534678 [label 0.44
262562 -- 1254834 [label 0.50
262562 -- 734602 [label 0.57
262562 -- 2851192 [label 0.44
419 -- 1573818 [label 0.67
419 -- 1539114 [label 0.67
419 -- 204033 [label 0.50
419 -- 229114 [label 0.50
419 -- 1828450 [label 0.67
524724 -- 2106975 [label 0.57
524724 -- 2407554 [label 0.57
524724 -- 1113584 [label 0.44
524724 -- 1815044 [label 0.67
2359738 -- 3176801 [label 0.50
461 -- 3178017 [label 0.50
1048653 -- 1486379 [label 0.50
1048653 -- 963268 [label 0.50
1048653 -- 1323800 [label 0.50
1048653 -- 1848803 [label 0.50
1048653 -- 2373470 [label 0.50
1048653 -- 1326129 [label 0.67
1048653 -- 2297571 [label 0.67
1048653 -- 1066962 [label 0.67
1048653 -- 1069546 [label 0.67
1048653 -- 283932 [label 0.50
1048653 -- 546862 [label 0.50
1048653 -- 1074164 [label 0.50
1048653 -- 1337427 [label 0.50
1048653 -- 2126974 [label 0.67
1048653 -- 923002 [label 0.67
1048653 -- 1086831 [label 0.50
1048653 -- 42555 [label 0.50
1048653 -- 1825837 [label 0.50
1048653 -- 1354975 [label 0.67
1048653 -- 1357334 [label 0.50
1048653 -- 1360892 [label 0.50
1048653 -- 3241510 [label 0.50
1048653 -- 1100334 [label 0.50
1048653 -- 52605 [label 0.50
1048653 -- 1104599 [label 0.67
1048653 -- 96409 [label 0.50
1048653 -- 1066940 [label 0.50
1048653 -- 1933249 [label 0.50
1048653 -- 552184 [label 0.50
1048653 -- 841577 [label 0.50
1048653 -- 1904451 [label 0.67
1048653 -- 517399 [label 0.50
1048653 -- 339353 [label 0.67
1048653 -- 755758 [label 0.50
1048653 -- 867122 [label 0.67
1048653 -- 343288 [label 0.67
1048653 -- 1063238 [label 0.50
1048653 -- 2883596 [label 0.67
1048653 -- 1141449 [label 0.67
1048653 -- 94520 [label 0.50
1048653 -- 1407127 [label 0.67
1048653 -- 1409024 [label 0.67
1048653 -- 1155068 [label 0.50
1048653 -- 632141 [label 0.67
1048653 -- 1897873 [label 0.67
1048653 -- 897462 [label 0.67
1048653 -- 375255 [label 0.50
1048653 -- 1242519 [label 0.50
1048653 -- 2247934 [label 0.50
1048653 -- 353165 [label 0.50
1048653 -- 1431380 [label 0.67
1048653 -- 195281 [label 0.50
1048653 -- 1189723 [label 0.50
1048653 -- 1436374 [label 0.67
1048653 -- 1174505 [label 0.67
1048653 -- 130488 [label 0.67
1048653 -- 1966148 [label 0.67
1048653 -- 657045 [label 0.67
1048653 -- 662111 [label 0.50
1048653 -- 1450203 [label 0.67
1048653 -- 1159509 [label 0.67
1048653 -- 2763264 [label 0.67
1048653 -- 1334709 [label 0.67
1048653 -- 2248307 [label 0.50
1048653 -- 149723 [label 0.50
1048653 -- 937573 [label 0.67
1048653 -- 1989555 [label 0.50
1048653 -- 2254193 [label 0.50
1048653 -- 157658 [label 0.50
1048653 -- 1206783 [label 0.67
1048653 -- 688919 [label 0.67
1048653 -- 1213535 [label 0.67
1048653 -- 1480647 [label 0.50
1048653 -- 432899 [label 0.50
1048653 -- 171359 [label 0.50
1048653 -- 173087 [label 0.50
1048653 -- 946481 [label 0.50
1048653 -- 1486802 [label 0.50
1048653 -- 176443 [label 0.67
1048653 -- 1053393 [label 0.50
1048653 -- 440621 [label 0.50
1048653 -- 2022967 [label 0.50
1048653 -- 3334935 [label 0.67
1048653 -- 198503 [label 0.50
1048653 -- 1243414 [label 0.50
